bio,country,diocese,from,name,source_link,to
"Sergeant Nicholas ""Sam"" Foran (June 3, 1844 – September 29, 1927) was an American soldier in the U.S. Army who served with the 8th U.S. Cavalry during the Apache Wars. He was one of thirty-four men who received the Medal of Honor for gallantry in several engagements against the Apache Indians in the Arizona Territory from August to October 1868.Nicholas Foran was born in County Waterford, Ireland on June 3, 1844. He later emigrated to the United States and enlisted in the U.S. Army in St. Louis, Missouri in 1867. Assigned to frontier duty with the 8th U.S. Cavalry, Foran participated in the Apache Wars in the late-1860s. In the late summer and fall of 1868, Foran was part of a small cavalry detachment ordered to secure settlements and protect the Arizona Territory from Apache raiding parties. From August to October, a group of 50-60 cavalry troopers from Companies B and L frequently fought the Apache  during their patrols. Cavalrymen such as Foran experienced ambushes and sniper attacks from hidden ravines. After the campaign's end, he and thirty-four other men received the Medal of Honor for ""bravery in scouts and actions against Indians"". The award presentation, held on July 24, 1869, was one of the largest held at the time.[1][2][3][4][5][6][7][8]Foran was later posted to Fort Whipple in Prescott, Arizona. In 1872, he was finally discharged from Fort Union, New Mexico at the rank of sergeant. Returning to Arizona, he worked the mines in the McCabe district for 35 years before permanently settling in Prescott. His home at 144 North Granite Street, which no longer exists, was opened to the poor and said to be a ""haven for all"". Foran died in Prescott on September 29, 1927, at the age of 83. He was interred at the Prescott National Cemetery.[5][9] His a biography of his life, in which he was praised as a ""typical trail blazer and a Western pioneer"", was published in the Evening Courier three days after his death.[10]On May 27, 1984, a new headstone officially recognizing Foran as an MOH recipient was placed at his gravesite. Although a special government project had started marking gravesites in 1976, it would take nearly 8 years before Foran was confirmed as an award recipient in the fall of 1983 by the Medal of Honor Historical Society in Alexandria, Virginia.[10][11]",Romania,Galway and Kilmacduagh,,Nicholas Foran,http://www.catholic-hierarchy.org/diocese/dgalw.html,
,Romania,Kilmacduagh,1441.0,Denis,http://www.catholic-hierarchy.org/diocese/dk200.html,
,Romania,Kilmacduagh,1479.0,Cornelius O’Mullony,http://www.catholic-hierarchy.org/diocese/dk200.html,1503.0
,Romania,Kilmacduagh,1503.0,Matthew O’Brian,http://www.catholic-hierarchy.org/diocese/dk200.html,1533.0
,Romania,Kilmacduagh,1533.0,Christopher Bodykin,http://www.catholic-hierarchy.org/diocese/dk200.html,1555.0
,Romania,Kilmacduagh,1542.0,Cornelius Ideay,http://www.catholic-hierarchy.org/diocese/dk200.html,1576.0
,Romania,Kilmacduagh,1576.0,Malachy O’Moloney,http://www.catholic-hierarchy.org/diocese/dk200.html,1610.0
,Romania,Kilmacduagh,1647.0,Hugh de Burgo,http://www.catholic-hierarchy.org/diocese/dk200.html,1653.0
,Romania,Ossory,1317.0,Richard Ledred (Ledrede),http://www.catholic-hierarchy.org/diocese/dosso.html,1360.0
"Peverel was appointed the Bishop of Ossory by papal provision on 25 October 1395,[1] and was translated to Llandaff on 12 July 1398.[2][3] He was translated again to Worcester on 4 July 1407.[4][5]Peverel died in office on 1 or 2 March 1419.[4][5]",Romania,Ossory,1395.0,Thomas Peverel,http://www.catholic-hierarchy.org/diocese/dosso.html,1398.0
,Romania,Ossory,1400.0,Roger Appleby,http://www.catholic-hierarchy.org/diocese/dosso.html,1404.0
,Romania,Ossory,1427.0,Thomas Barry,http://www.catholic-hierarchy.org/diocese/dosso.html,1459.0
"Born in Dedham, Massachusetts, Hackett was appointed by President John F. Kennedy to head the President's Committee on Juvenile Delinquency and Youth Crime. Later, Hackett headed a study group for the establishment of a domestic peace corps group which later became AmeriCorps Vista. A friend of Robert F. Kennedy, Hackett helped with Kennedy's presidential campaign in 1968. He served in the United States Army in Europe, during World War II and then went to McGill University, completing a B.A. in 1950. Hackett lived in Bethesda, Maryland.[1] He was the inspiration behind the character of Phineas in A Separate Peace by John Knowles.[2]  ""It's clear that Phineas' house was 848 High Street,"" across from the Dedham Common.[3]",Romania,Ossory,1460.0,David Hackett,http://www.catholic-hierarchy.org/diocese/dosso.html,1478.0
,Romania,Ossory,1479.0,Sean (John) O’Hedian,http://www.catholic-hierarchy.org/diocese/dosso.html,1487.0
,Romania,Ossory,1487.0,Oliver Cantwell,http://www.catholic-hierarchy.org/diocese/dosso.html,1526.0
,Romania,Ossory,1528.0,Miles Baron Fitzgerald,http://www.catholic-hierarchy.org/diocese/dosso.html,1550.0
,Romania,Ossory,1552.0,John Balgus,http://www.catholic-hierarchy.org/diocese/dosso.html,1563.0
"Tonory was nominated in December 1553 by Queen Mary I and consecrated on January 1554, but after the accession of Queen Elizabeth I he was replaced.[3]",Romania,Ossory,1554.0,John Tonory,http://www.catholic-hierarchy.org/diocese/dosso.html,1565.0
,Romania,Ossory,1582.0,Thomas Strong,http://www.catholic-hierarchy.org/diocese/dosso.html,1597.0
"David Rothe was born in 1573 in High Street Kilkenny. His maternal grandmother, Ellen Butler, was first cousin to Pierce the Red, Eighth Earl of Ormond.[1] He studied at the Irish College, Douai, and at the University of Salamanca, where he graduated doctor in civil and canon law. He was ordained in 1600, and proceeded to Rome. From 1601 to 1609 he was professor of theology and secretary to Peter Lombard (Archbishop of Armagh), and on 15 June 1609, was appointed Vice-Primate of Armagh.[2]Having been made prothonotary Apostolic, Rothe arrived in Ireland in 1610. He resided part of the time in Kilkenny City, and part of the time in Balleen, with his cousin Richard Butler, 3rd Viscount Mountgarret. One of his first tasks was to resolve disputes between secular(parish) and religious(such as the Cistercians) clergy over faculties and jurisdiction.[3] Rothe held a synod for the Ulster Province at Drogheda, in February, 1614, and a second synod in 1618. Rothe was under close government surveillance, and the fact that he was not either imprisoned or banished was probably due to Lord Mountgarret and other powerful friends.[3]Rothe was appointed Bishop of Ossory on 10 October 1618. At that the time the archbishops of Ireland, (Armagh, Tuam, Cashel, and Dublin) were all in exile on the Continent. Owing to the severity of the penal laws, he had to seek consecration in Paris, where he was ordained bishop 1 April 1619. He returned to Ireland in late 1621,[1] after publishing two ecclesial works. Rothe became the most prominent bishop in Ireland.[4]In 1624, Rothe presided over a synod at Kilkenny, and he laboured zealously during a trying period. Rothe’s prominence in the country and the relatively peaceful state of Kilkenny led to the Confederate ‘parliament’ meeting in the city in the 1642, and welcomed the papal nuncio, Rinuccini, to Kilkenny, on 14 November 1645. Three years later, he refused to acknowledge the validity of the censures issued by Rinuccini. David Rothe, like other bishops appointed during Lombard's tenure, tended to be more moderate toward state authority.[5] Although seriously ill in 1649, he continued to minister to the plague-stricken citizens of Kilkenny but was compelled by the Cromwellians to leave on 28 March 1650. After being robbed along the way, he was permitted to return to his brother's house, where he died 20 April 1650.[6] His remains were interred in St. Mary's Church, but there is a cenotaph to his memory in St. Canice's Cathedral.",Romania,Ossory,1618.0,David Rothe,http://www.catholic-hierarchy.org/diocese/dosso.html,1650.0
,Romania,Ossory,1669.0,James O’Phelan,http://www.catholic-hierarchy.org/diocese/dosso.html,1695.0
"Myles Francis Martin Murphy (14 February 1927 – 16 November 2016) was an English painter known for his mathematical approach to depictions of the human figure which he learned at the Slade School of Art where he later taught. In 1954 he was seriously burned while painting himself in a wedding dress but subsequently won the Slade diploma prize for the portrait he was working on at the time. In 1974, he won the John Moores Painting Prize for Figure with Yellow Foreground.Myles Murphy was born on 14 February 1927 in Bury, Lancashire, into a Catholic family of eight children. His parents intended him to train as a doctor but instead he was influenced into art by L. S. Lowry who was teaching evening classes in Bury.[1] He entered the Slade School of Art[2] where he stayed for four years until 1955 and was taught by William Coldstream and Claude Rogers. He joined a group of students to whom Coldstream taught a precise method of depicting the human form using mathematical measuring that Murphy used for the rest of his life.[1]In 1954, at his flat in Lower Marsh, in London's South Bank, Murphy planned to paint his then-girlfriend in a wedding dress. When she failed to arrive to model it, he decided to prepare a self-portrait in front of a mirror, wearing the dress himself. While doing so, the dress caught fire when it touched a paraffin heater and Murphy fell backwards on to a sofa that had been covered by his flatmate with petrol in order to kill bedbugs. In attempting to extinguish the flames, Murphy threw burning furniture out of the flat window onto the street market below. He was badly burned but recovered sufficiently to win the Slade diploma prize for the painting he was working on at the time.[1]In 1955, he and Craigie Aitchison, a fellow student and close friend, won an Abbey Travelling Scholarship[3] and drove to Ravenna in Italy in a dilapidated old London taxi that Aitchison bought for £45.[1] The taxi finally broke down outside Rome central station where the two students were assisted by a cleric from the Vatican who stored the vehicle in the Vatican's basement.[4]",Romania,Ossory,,Myles Murphy,http://www.catholic-hierarchy.org/diocese/dosso.html,
,Romania,Killala,1452.0,Roderick Barrett,http://www.catholic-hierarchy.org/diocese/dklla.html,1458.0
,Romania,Killala,1459.0,Richard Viel,http://www.catholic-hierarchy.org/diocese/dklla.html,1460.0
,Romania,Killala,1461.0,Donat O’Connor,http://www.catholic-hierarchy.org/diocese/dklla.html,1467.0
,Romania,Killala,1471.0,Thomas Ingelby,http://www.catholic-hierarchy.org/diocese/dklla.html,1499.0
,Romania,Killala,1487.0,Sean O’Cassin de Tuderto,http://www.catholic-hierarchy.org/diocese/dklla.html,1490.0
,Romania,Killala,1500.0,Thomas Clerke,http://www.catholic-hierarchy.org/diocese/dklla.html,1505.0
,Romania,Killala,1505.0,Malachy O’Clowan,http://www.catholic-hierarchy.org/diocese/dklla.html,1512.0
,Romania,Killala,1513.0,Richard Barrett,http://www.catholic-hierarchy.org/diocese/dklla.html,1544.0
,Romania,Killala,1545.0,Raymond O’Gallagher,http://www.catholic-hierarchy.org/diocese/dklla.html,1569.0
,Romania,Killala,1570.0,Donat O’Gallagher,http://www.catholic-hierarchy.org/diocese/dklla.html,1580.0
,Romania,Killala,1580.0,John O’Cahasy,http://www.catholic-hierarchy.org/diocese/dklla.html,1583.0
,Romania,Killala,1591.0,Miler Cawell,http://www.catholic-hierarchy.org/diocese/dklla.html,
,Romania,Killala,1629.0,Andrew Lynch,http://www.catholic-hierarchy.org/diocese/dklla.html,
"Kirwan was born in the town of Galway to Matthew Kirwan and Juliana Lynch, both members of The Tribes of Galway. He was educated on the continent, returning to Ireland in 1614 to be ordained a priest. He returned to France the following year, becoming professor of philosophy at Dieppe in 1618.He returned to Ireland during the 1620s serving as vicar-general from Archbishop Flaithri Ó Maolconaire of Tuam. He returned to France in 1638, remaining at Caen for several years. He settled in Paris, becoming a close friend of Vincent de Paul.He was consecrated Bishop of Killala in May 1645 at the church of Saint Lazare, Paris; the ceremony was attended by thirteen bishops, fifteen abbots and thirty doctors of the Sorbonne. On his return to Ireland he joined the party of Rinuccini against the Ormonde peace. When the war in Ireland was over he was left a fugitive and was compelled to return to France in 1655.",Romania,Killala,1645.0,Francis Kirwan,http://www.catholic-hierarchy.org/diocese/dklla.html,1661.0
,Romania,Kilmore,1287.0,Maurice,http://www.catholic-hierarchy.org/diocese/dkilm.html,1307.0
,Romania,Kilmore,1314.0,Patrick O’Cridigan,http://www.catholic-hierarchy.org/diocese/dkilm.html,
"Rushhook was Provincial of the Dominican Order in England 1373 to 1382, being deposed at one point.[2] He was Archdeacon of St Asaph 1382-3,[3] bishop of Llandaff on 16 January 1383,[4] and then was transferred to be bishop of Chichester on 16 October 1385.[5]A supporter of Richard II, Rushhook was impeached in 1388.[6] Subsequently he was in Ireland, as bishop of Breifne (Kilmore), where he died about 1392.[7]",Romania,Kilmore,1388.0,Thomas Rushook,http://www.catholic-hierarchy.org/diocese/dkilm.html,
,Romania,Kilmore,1421.0,Donald O’Gabaud,http://www.catholic-hierarchy.org/diocese/dkilm.html,
,Romania,Kilmore,1445.0,Andrew MacBrady,http://www.catholic-hierarchy.org/diocese/dkilm.html,1455.0
,Romania,Kilmore,1455.0,Thaddaeus (Tither) Magauran,http://www.catholic-hierarchy.org/diocese/dkilm.html,
,Romania,Kilmore,1465.0,John (Sean) O’Reilly,http://www.catholic-hierarchy.org/diocese/dkilm.html,1476.0
,Romania,Kilmore,1476.0,Cormac MacShamhradhain,http://www.catholic-hierarchy.org/diocese/dkilm.html,1512.0
,Romania,Kilmore,1480.0,Thomas O’Brady,http://www.catholic-hierarchy.org/diocese/dkilm.html,1511.0
,Romania,Kilmore,1512.0,Dermod O’Reilly,http://www.catholic-hierarchy.org/diocese/dkilm.html,1529.0
,Romania,Kilmore,1530.0,Edmund Nugent,http://www.catholic-hierarchy.org/diocese/dkilm.html,1540.0
,Romania,Kilmore,1540.0,John McBrady,http://www.catholic-hierarchy.org/diocese/dkilm.html,1559.0
,Romania,Kilmore,1560.0,Odo Hugh O’Sheridan (Ogendriamus),http://www.catholic-hierarchy.org/diocese/dkilm.html,1579.0
,Romania,Kilmore,1580.0,Richard McBrady,http://www.catholic-hierarchy.org/diocese/dkilm.html,1607.0
,Romania,Kilmore,1625.0,Hugh O’Reilly,http://www.catholic-hierarchy.org/diocese/dkilm.html,1628.0
"A native of County Donegal, he was appointed the Bishop of the Diocese of Kilmore by Pope Urban VIII on 18 September 1629.[1][2][3]He died in office on 18 October 1669, aged 77.[1][2][3] After his death, the see remained vacant for nearly sixty years, during which time it was administered by vicars general or bishops of Clogher.",Romania,Kilmore,1629.0,Eugene Sweeney,http://www.catholic-hierarchy.org/diocese/dkilm.html,1669.0
,Romania,Kilmore,1678.0,Patrick Tyrrell (Tyrell),http://www.catholic-hierarchy.org/diocese/dkilm.html,1689.0
,Romania,Achonry,1266.0,Tomás Ó Maicin,http://www.catholic-hierarchy.org/diocese/dacho.html,
,Romania,Achonry,1348.0,Nicholas O’Hedram,http://www.catholic-hierarchy.org/diocese/dacho.html,
"Simon went to school in Basel and Neuchâtel, studied civil engineering at the Federal Polytechnic from 1875 to 1877 and attended lectures in topography, geodesy, geology and military science without a degree. Simon recorded from 1884 to 1891 six sheets of the Topographic Atlas of Switzerland, the Siegfried card on. From 1885 he made with a phototheodolite panoramas experimental. In later years he worked as a freelance topographer. From 1893 to 1899 he created in the Tyrol topographic maps for the German and Austrian Alpine Club. He also created a relief of the Jungfrau massif and, together with Joseph Reichlin, from 1886 to 1914 a large relief on a scale of 1: 10'000 of the Bernese Oberland. [1] Simon was also a freethinker. [2]",Romania,Achonry,1385.0,Simon,http://www.catholic-hierarchy.org/diocese/dacho.html,
,Romania,Achonry,1424.0,Richard Belmer,http://www.catholic-hierarchy.org/diocese/dacho.html,
"James Blakedon O.P., D.Th. (died 1464) was a medieval prelate who served as Bishop of Achonry from 1442 to 1453, then Bishop of Bangor from 1453 to 1464.A Dominican friar and Doctor of Theology,[1] he was born in Blakedon (or Blackdon) in Somerset, England.[2] He was appointed Bishop of Achonry in Ireland by the Holy See on 15 October 1442,[3] although it is not known if he ever made a visitation to that diocese. He did act as a suffragan bishop in the English dioceses of Salisbury, Bath & Wells, Exeter, and Worcester between 1442 and 1453.[3] He was translated to the bishopric of Bangor in Wales on 7 February 1453.[4] Around that time he also became Master of St Catherine's Hospital at Bedminster, Bristol.[2] He held those two last appointments until his death, sometime before 3 October 1464.[4]",Romania,Achonry,1442.0,James Blakedon,http://www.catholic-hierarchy.org/diocese/dacho.html,1453.0
,Romania,Achonry,1463.0,Benedict (Brian) O’Hara,http://www.catholic-hierarchy.org/diocese/dacho.html,1484.0
,Romania,Achonry,1470.0,Nicholas Forden,http://www.catholic-hierarchy.org/diocese/dacho.html,1473.0
,Romania,Achonry,1473.0,Robert Wellys,http://www.catholic-hierarchy.org/diocese/dacho.html,1488.0
,Romania,Achonry,1489.0,John de Bustamente,http://www.catholic-hierarchy.org/diocese/dacho.html,
,Romania,Achonry,1492.0,Thomas Ford,http://www.catholic-hierarchy.org/diocese/dacho.html,1504.0
,Romania,Achonry,1508.0,Eugene O’Flanagan,http://www.catholic-hierarchy.org/diocese/dacho.html,1516.0
,Romania,Achonry,1547.0,Thomas O’Fihely,http://www.catholic-hierarchy.org/diocese/dacho.html,1555.0
,Romania,Achonry,1562.0,Eugene Thadaeus O’Harte,http://www.catholic-hierarchy.org/diocese/dacho.html,1603.0
,Romania,Achonry,1631.0,James Fallon,http://www.catholic-hierarchy.org/diocese/dacho.html,
,Romania,Achonry,1641.0,Louis Dillon,http://www.catholic-hierarchy.org/diocese/dacho.html,1645.0
,Romania,Cashel and Emly,1440.0,John Cantwell,http://www.catholic-hierarchy.org/diocese/dcash.html,1451.0
,Romania,Cashel and Emly,1452.0,John,http://www.catholic-hierarchy.org/diocese/dcash.html,1482.0
,Romania,Cashel and Emly,1484.0,David Creagh,http://www.catholic-hierarchy.org/diocese/dcash.html,1503.0
,Romania,Cashel and Emly,1504.0,Maurice Fitzgerald,http://www.catholic-hierarchy.org/diocese/dcash.html,1523.0
,Romania,Cashel and Emly,1524.0,Edmund Butler,http://www.catholic-hierarchy.org/diocese/dcash.html,1551.0
,Romania,Cashel and Emly,1553.0,Roland Baron Fitzgerald,http://www.catholic-hierarchy.org/diocese/dcash.html,1561.0
"Maurice MacGibbon was ordained a priest in the Cistercian Order.[2]
On 4 Jun 1567, he was appointed during the papacy of Pope Pius V as Archbishop of Cashel.[1][2]
On 15 Jun 1567, he was consecrated bishop by Egidio Valenti, Bishop of Nepi e Sutri, with Thomas Goldwell, Bishop of Saint Asaph, and Giacomo Galletti, Bishop of Alessano, serving as co-consecrators.[2] 
He served as Archbishop of Cashel until his death in 1578.[1][2]",Romania,Cashel and Emly,1567.0,Maurice MacGibbon,http://www.catholic-hierarchy.org/diocese/dcash.html,1578.0
,Romania,Cashel and Emly,1581.0,Bl. Dermot O’Hurley,http://www.catholic-hierarchy.org/diocese/dcash.html,1584.0
,Romania,Cashel and Emly,1583.0,Turlough O’Neill,http://www.catholic-hierarchy.org/diocese/dcash.html,1583.0
,Romania,Cashel and Emly,1603.0,David Kearney,http://www.catholic-hierarchy.org/diocese/dcash.html,1624.0
,Romania,Cashel and Emly,1626.0,Thomas Walsh,http://www.catholic-hierarchy.org/diocese/dcash.html,1654.0
"He was appointed the Vicar Apostolic of Emly on 17 April 1657[1] and Vicar Apostolic of Elphin on 24 November 1665.[2] A few years later, he was appointed the Archbishop of the Metropolitan see of Cashel on 31 January 1669.[3] His papal brief was issued on 8 March 1669[4][5] and consecrated in France circa August 1669.[3][6] As Archbishop of Cashel, he continued to administer the Episcopal see of Emly as Apostolic Administrator.[1]He died in office on 27 April 1675.[3]",Romania,Cashel and Emly,1669.0,William Burgat,http://www.catholic-hierarchy.org/diocese/dcash.html,1675.0
,Romania,Cashel and Emly,1677.0,John Brenan,http://www.catholic-hierarchy.org/diocese/dcash.html,1693.0
,Romania,Cashel and Emly,,Gerard Teahan (Teaghan),http://www.catholic-hierarchy.org/diocese/dcash.html,
,Romania,Cork and Ross,1463.0,Gerald Fitzgerald,http://www.catholic-hierarchy.org/diocese/dcork.html,1499.0
,Romania,Cork and Ross,1472.0,William Roche,http://www.catholic-hierarchy.org/diocese/dcork.html,1490.0
"Blessed Thaddeus McCarthy (Irish: Tadhg Mac Cárthaigh; c. 1455 – 25 October 1492) (also spelt MacCarthy and Macarthy) was an Irish ecclesiastic. He was a bishop who never ruled his see, even though he was appointed to two of them: Bishop of Ross, Ireland in 1482 and Bishop of Cork and Cloyne in 1490.  His feast day is 25 October.McCarthy was born in 1455 almost certainly at Innishannon, Co. Cork. His father was the lord of Muskerry and his mother was reputedly the daughter of Edmund Fitzmaurice, ninth Lord of Kerry. It is probably the case that he belonged to the sept of the MacCarthy Reagh of Carbery.[2] Laurence Rehenan, Professor of Ecclesiastical History of Maynooth College, suggests that he was educated by the Franciscan Friars of Timoleague.He studied for the priesthood under an uncle, Canon Thady McCarthy and continued his studies in Paris with another relative, Professor Don Raymond, at Paris University. He was ordained in Cork by Bishop William Roche and travelled to Rome afterwards to continue his studies.[2] It would appear that Thaddeus, prior to nomination to Ross, occupied a position in one of the Roman tribunals.While in Rome, his many qualities made a deep impression and although only 27 years old, Pope Sixtus IV appointed him as Bishop of Ross in Cork, which see had become vacant upon the death of Bishop Donald.[2] On 3 May 1482 Thaddeus was consecrated archbishop by in the Church of Santo Stefano del Cacco in Rome by Stephen Teglatius (or de Taleazis), Archbishop of Antivari (the modern Bar), assisted by Daniel, Bishop of Rhosus in Cilicia, and by Julianus de Matheis (or de Maffei de Vulterris), Bishop of Bertinori.",Romania,Cork and Ross,1490.0,Thaddeus McCarthy,http://www.catholic-hierarchy.org/diocese/dcork.html,1492.0
"At the age of 23 Condon worked as a community organizer in his hometown of Brockton Massachusetts, USA. Here he collaborated with residents in an impoverished neighbourhood, working with them to lobby for and build a series of neighbourhood improvements including a community built park called Off Street Park, providing a safe recreation area for local families.Inspired by this effort Condon pursued professional education as a Landscape Architect, completing his undergraduate education, graduating summa cumme laude Bachelor of Science in 1978 and a Masters in Landscape Architecture in 1981, both degrees from the University of Massachusetts Amherst.Following graduation he worked as a city planner in Westfield Massachusetts, a medium sized city in the Pioneer Valley region of Massachusetts, managing affordable housing programs, downtown restoration efforts, and planning policy changes. He stepped down from his position as Director of Community Development, City of Westfield MA, in 1984, with the intention of joining academia.After a year of European Travel Condon took a tenure track position at the University of Minnesota, Twin Cities, Department of",Romania,Cork and Ross,1499.0,Patrick Condon,http://www.catholic-hierarchy.org/diocese/dcork.html,1499.0
,Romania,Cork and Ross,1499.0,John Edmund Fitzgerald,http://www.catholic-hierarchy.org/diocese/dcork.html,1520.0
,Romania,Cork and Ross,1523.0,John Bennet,http://www.catholic-hierarchy.org/diocese/dcork.html,1536.0
,Romania,Cork and Ross,1536.0,Dominic Tirrey,http://www.catholic-hierarchy.org/diocese/dcork.html,1557.0
,Romania,Cork and Ross,1540.0,Louis McNamara,http://www.catholic-hierarchy.org/diocese/dcork.html,1540.0
,Romania,Cork and Ross,1540.0,John O’Heyne (Jedicar),http://www.catholic-hierarchy.org/diocese/dcork.html,1556.0
,Romania,Cork and Ross,1556.0,Dominic Tirrey,http://www.catholic-hierarchy.org/diocese/dcork.html,1557.0
,Romania,Cork and Ross,1568.0,Nicolas Landes (Lailes),http://www.catholic-hierarchy.org/diocese/dcork.html,1574.0
"Tanner's early life is unknown; he left Ireland by 1559, and reached Italy via Spain. In 1565 he was a Catholic priest in Rome, and entered the Society of Jesus.[1] After a year at the Roman College he was sent to Dillingen University in 1567, and became doctor of divinity. His health, however, failed and he left the Society. In 1574 he was again at Rome, and the See of Cork and Cloyne being vacant, he was appointed to it, 5 November 1574, and was consecrated at Rome.[2]In May, 1575, Tanner set out for Ireland with exceptional faculties for his own diocese and for those of Cashel, Dublin, and its suffragan sees in the absence of their respective prelates. Not long after his reaching Ireland he was captured while exercising his functions at Clonmel, and was thrown into prison; here, as Holing tells, he was visited by a Protestant bishop whom he reconciled to the Church. A few days later he was himself released through the influence of a noble earl.[2]Thereafter he did not venture into his own diocese but as Commissary Apostolic he traversed the other districts assigned him, administering the sacraments and discharging in secret the other duties of his office. After four years he died in the Diocese of Ossory, 4 June 1579. Anthony Bruodin states that he died in Dublin Castle after eighteen months of imprisonment and torture.[2] On the other hand, Fennessy in the Oxford Dictionary of National Biography writes that he died at Cullahill, where his host was Barnaby Fitzpatrick.[1]This article incorporates text from a publication now in the public domain: Herbermann, Charles, ed. (1912). ""Edmund Tanner"" . Catholic Encyclopedia. 14. New York: Robert Appleton.",Romania,Cork and Ross,1574.0,Edmund Tanner,http://www.catholic-hierarchy.org/diocese/dcork.html,1579.0
"Since the separation of the English church from Rome by Henry VIII and Elizabeth I was the Catholicism in the British dominion prohibited as anti-royal and treasonable and was prosecuted in part bloody. In Ireland, the majority of the hierarchy and the population resisted Protestantism.Derot McGrath was a grandnephew of Richard Creagh, the Catholic Archbishop of Armagh († 1588 in the Tower of London), and a cousin of Miler Magrath († 1622). This, originally Franciscan minority and from 1565 Catholic bishop of Down and Connor, played a double role in the royal church policy, 1571 Anglican Archbishop of Cashel, but at the same time protected his ""papist"" cousin by specific information. [2] Dermot McGrath studied Abroad theology, returned to Ireland at the time of the second Desmond Rebellion [1] and was appointed on 12 October 1580 by the Pope against the decidedly Protestant Bishop Matthew Sheyne († 1582, successor William Lyon) Catholic Bishop of Cork and Cloyne , His counter-Reformation zeal led to the rapid recatholicization of Cork, so that in 1603 leading citizens burned Protestant Bibles and books of worship and tried to restore the Catholic Mass in the churches of the city. He used this to the dissatisfaction of the population caused by the Munster Plantation. McGrath escaped the arrest and execution on several occasions, as in November 1600, when soldiers of the Earl of Thomond [1] tracked him down in a hiding place in the country, but because of his Teared clothes and poorness did not recognize. After that, his track loses. In 1614, the Holy See appointed an Apostolic Vicar for Cork and Cloyne; Consequently, McGrath had died at this time.",Romania,Cork and Ross,1580.0,Dermot McGrath,http://www.catholic-hierarchy.org/diocese/dcork.html,1603.0
,Romania,Cork and Ross,1622.0,William Therry,http://www.catholic-hierarchy.org/diocese/dcork.html,1646.0
,Romania,Cork and Ross,1647.0,Robert Barry,http://www.catholic-hierarchy.org/diocese/dcork.html,1662.0
,Romania,Cork and Ross,1676.0,Peter Creagh,http://www.catholic-hierarchy.org/diocese/dcork.html,1693.0
,Romania,Kilfenora,1434.0,Denis O’Cahan,http://www.catholic-hierarchy.org/diocese/dk542.html,1447.0
,Romania,Kilfenora,1491.0,Maurice O’Brien,http://www.catholic-hierarchy.org/diocese/dk542.html,1506.0
,Romania,Kilfenora,1514.0,Maurice O’Kelly,http://www.catholic-hierarchy.org/diocese/dk542.html,1541.0
,Romania,Kilfenora,1541.0,John O’Neylan,http://www.catholic-hierarchy.org/diocese/dk542.html,1572.0
,Romania,Kilfenora,1647.0,Andrew Lynch,http://www.catholic-hierarchy.org/diocese/dk542.html,1681.0
,Romania,Ross,1423.0,John Bullock,http://www.catholic-hierarchy.org/diocese/dr527.html,1426.0
,Romania,Ross,1434.0,Richard Clerk,http://www.catholic-hierarchy.org/diocese/dr527.html,
,Romania,Ross,1460.0,Robert Colinson,http://www.catholic-hierarchy.org/diocese/dr527.html,
,Romania,Ross,1473.0,Odon O’Driscoll,http://www.catholic-hierarchy.org/diocese/dr527.html,1494.0
"Blessed Thaddeus McCarthy (Irish: Tadhg Mac Cárthaigh; c. 1455 – 25 October 1492) (also spelt MacCarthy and Macarthy) was an Irish ecclesiastic. He was a bishop who never ruled his see, even though he was appointed to two of them: Bishop of Ross, Ireland in 1482 and Bishop of Cork and Cloyne in 1490.  His feast day is 25 October.McCarthy was born in 1455 almost certainly at Innishannon, Co. Cork. His father was the lord of Muskerry and his mother was reputedly the daughter of Edmund Fitzmaurice, ninth Lord of Kerry. It is probably the case that he belonged to the sept of the MacCarthy Reagh of Carbery.[2] Laurence Rehenan, Professor of Ecclesiastical History of Maynooth College, suggests that he was educated by the Franciscan Friars of Timoleague.He studied for the priesthood under an uncle, Canon Thady McCarthy and continued his studies in Paris with another relative, Professor Don Raymond, at Paris University. He was ordained in Cork by Bishop William Roche and travelled to Rome afterwards to continue his studies.[2] It would appear that Thaddeus, prior to nomination to Ross, occupied a position in one of the Roman tribunals.While in Rome, his many qualities made a deep impression and although only 27 years old, Pope Sixtus IV appointed him as Bishop of Ross in Cork, which see had become vacant upon the death of Bishop Donald.[2] On 3 May 1482 Thaddeus was consecrated archbishop by in the Church of Santo Stefano del Cacco in Rome by Stephen Teglatius (or de Taleazis), Archbishop of Antivari (the modern Bar), assisted by Daniel, Bishop of Rhosus in Cilicia, and by Julianus de Matheis (or de Maffei de Vulterris), Bishop of Bertinori.",Romania,Ross,1482.0,Thaddeus McCarthy,http://www.catholic-hierarchy.org/diocese/dr527.html,1483.0
,Romania,Ross,1494.0,John Edmund Courcey,http://www.catholic-hierarchy.org/diocese/dr527.html,1517.0
,Romania,Ross,1517.0,John O’Murily,http://www.catholic-hierarchy.org/diocese/dr527.html,1519.0
,Romania,Ross,1519.0,Thaddeus O’Reilly,http://www.catholic-hierarchy.org/diocese/dr527.html,1526.0
